category,category_reason,business_name,legal_name,abn,head_office,website,registration_status,registered_until,registration_groups,has_nt_presence,has_darwin_presence,nt_outlets,darwin_outlets,outlet_phone,source_url
disability_company,Pty Ltd / Pty Limited with core disability registration groups,SALTWATER SUPPORT SERVICES PTY LTD,Saltwater Support Services Pty Ltd,41675901621,"ZUCCOLI, NT, 0832, AU",https://saltwatersupportservices.com/services-2,Approved,03 February 2028,Assist Access/Maintain Employ; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living,yes,,"Mobile, AU",,+610401296469,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Secure Care Partners,Kavyanjali Pty Ltd,81670327849,"LARAPINTA, NT, 0875, AU",,Approved,08 November 2027,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Supported Independent Living",yes,,"Secure Care Partners, AU",,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,SEVA COMMUNITY SERVICES,Seva Community Services Pty Ltd.,51676678158,"ZUCCOLI, NT, 0832, AU",https://www.sevacommnunity.com.au,Approved,14 November 2028,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Supported Independent Living",yes,,Mobile,,+610424104600,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,SHALOM BLESSINGS COMMUNITY CARE PTY LTD,Shalom Blessings Community Care Pty Ltd,95672521765,"SADADEEN, NT, 0870, AU",,Approved,02 September 2027,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Specialised Disability Accommodation; Supported Independent Living",yes,,Shalom Blessings community care | Shalom Blessings Community Care,,+610424837710,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Skyring SDA PTY LTD,Skyring Sda Pty Ltd,92670407646,"MILTON, QLD, 4064, AU",https://www.skyringsda.com.au/,Approved,17 June 2027,Specialised Disability Accommodation,yes,,Skyring NT Office,,+611300737274,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,STRIVE WITH CARE PTY LTD,Strive with Care Pty Ltd,19667608380,"TRUGANINA, VIC, 3029, AU",https://strivewithcare.com.au,Approved,13 May 2027,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Support Coordination; Supported Independent Living",yes,,STRIVE WITH CARE PTY LTD-NORTHERN TERRITORY,,+610402175348,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,SUNSET CARE SERVICES PTY LTD,Sunset Care Services Pty Ltd,77660802540,"EAST SIDE, NT, 0870, AU",,Approved,22 November 2026,Assist Personal Activities High; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Household Tasks; Supported Independent Living,yes,,"Sunset Care Services PTY LTD, AU | Sunset Care Services, Quest Eight Mile Plains, 1 Clunies Ross Court, EIGHT MILE PLAINS, QLD, 4113, AU",,+611300308953,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,SUNSHINE HOUSE RESPITE CARE PTY LTD,SUNSHINE HOUSE RESPITE CARE PTY LTD,38641509417,"KATHERINE, NT, 0850, AU",,Approved,20 January 2028,"Accommodation/Tenancy; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,"Sunshine House Respite Care, 94 Tokmakoff Road, COSSACK, NT, 0850, AU",,+610428745857,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,SUPPORT PATHWAYS DISABILITY SERVICES PTY LTD,Support Pathways Disability Services Pty Ltd,56679773132,"KATHERINE, NT, 0850, AU",https://www.supportpathwaysdisability.com.au,Approved,07 October 2028,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Supported Independent Living",yes,,Mobile Outlet,,+610469353246,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,SURE MERCY COMMUNITY SERVICES,SURE MERCY COMMUNITY SERVICES PTY LTD,13655097082,"LEE POINT, NT, 0810, AU",https://suremercy.com.au,Approved,10 October 2028,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Support Coordination; Supported Independent Living",yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Territory Care and Support Services,NORTH AUSTRALIA GLOBAL SERVICES PTY LIMITED,29089411389,"BERRIMAH, NT, 0828, AU",https://www.tcass.com.au,Approved,13 January 2028,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,"Territory Care and Support Services- Alice Springs, 5 Parsons Street, ALICE SPRINGS, NT, 0870, AU | Activity Hub, 794 Stuart Highway, BERRIMAH, NT, 0828, AU",,+610889525609,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Territory Disability Services,Jackson Enterprises Pty Ltd,11119014292,"ALICE SPRINGS, NT, 0870, AU",,Approved,22 March 2025,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Community Nursing Care; Household Tasks; Innov Community Participation; Participate Community; Plan Management; Supported Independent Living",yes,,"Territory Disability Services, 119 Gap Road, THE GAP, NT, 0870, AU",,+610889523800,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,TERRITORY HEALTH & WELLBEING PTY LTD,Territory Health & Wellbeing Pty Ltd,45690526679,"KATHERINE, NT, 0850, AU",https://territoryhw.com,Approved,11 March 2029,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,"46 Clarke, AU",,+610423511932,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,TERRITORY PLUS SUPPORT COORDINATION,Territory Plus Pty Ltd,44669601012,"ZUCCOLI, NT, 0832, AU",https://territoryplus.com.au/,Approved,17 July 2028,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community",yes,,Territory Plus Support Coordination,,+610409499843,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,TERRITORY TRUE SUPPORT SERVICES,Territory True Pty Ltd,31651797223,"DURACK, NT, 0830, AU",,Approved,19 September 2028,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Supported Independent Living",yes,,Territory True Support Services - Physical 3 | Territory True Support Services - Mobile | Territory True Support Services - Physical 1 | Territory True Support Services - Physical 2,,+610403400569,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,THE ABLE HUB PTY LTD,THE ABLE HUB PTY LTD,70635819322,"ALICE SPRINGS, NT, 0870, AU",,Approved,05 November 2027,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,"Gregory Terrace, Shop 6, 8 Gregory Terrace, ALICE SPRINGS, NT, 0870, AU",,+610455364829,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,THE GOOD FIGHT COMMUNITY SERVICES PTY LTD,The Good Fight Community Services Pty Ltd,98673557849,"GUNN, NT, 0832, AU",https://www.thegoodfightnt.com.au,Approved,24 November 2028,"Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,TOGETHER FOR BETTER LIVING SERVICES PTY LTD.,Together for Better Living Services Pty Ltd.,70688189148,"BELLAMACK, NT, 0832, AU",,Approved,25 November 2028,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Supported Independent Living",yes,,Together For Better Living Services Pty Ltd.,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,TOP CARE COMMUNITY SERVICES PTY LTD,TOP CARE COMMUNITY SERVICES PTY LTD,63643476279,"DURACK, NT, 0830, AU",https://www.topcarecs.com.au,Approved,08 August 2028,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,,Top Care Community Services - Alice Springs | Top Care Community Services,,+610458734616,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,TOP DISABILITY SERVICES PTY. LTD.,TOP DISABILITY SERVICES PTY. LTD.,99651713245,"LARAPINTA, NT, 0875, AU",https://www.tdsnt.com.au,Approved,02 June 2029,Assist Personal Activities High; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Household Tasks; Participate Community; Supported Independent Living,yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,TRIO SUPPORT,BDS SUPPORT PTY LTD,53651155332,"LYONS, NT, 0810, AU",,Approved,08 December 2026,Assist Personal Activities High; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Supported Independent Living,yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,ULTIMATE CARE COMMUNITY SERVICES PTY LTD,Ultimate Care Community Services Pty Ltd,30673746668,"ZUCCOLI, NT, 0832, AU",https://ultimatecarent.com.au/,Approved,20 February 2029,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Plan Management; Support Coordination; Supported Independent Living",yes,,Main Office,,+610461524954,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,UNITED COMMUNITY PTY LTD,United Community Pty Ltd,20670532457,"ARALUEN, NT, 0870, AU",https://ucadelaide.com,Approved,14 January 2028,"Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living; Therapeutic Supports",yes,,United Community Pty Ltd | United Community Head Office,,+610431755979,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,VALUE CARE COMMUNITY SUPPORT SERVICES PTY LTD.,Value Care Community Support Services Pty Ltd.,92668108003,"ZUCCOLI, NT, 0832, AU",https://valuecarecommunitysupportservices.com.au,Approved,17 October 2027,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Support Coordination; Supported Independent Living",yes,,"Value Care Community Support Services Pty Ltd, AU",,+610479142996,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,VALUES AND BELIEFS PTY LTD,Values and Beliefs Pty Ltd,70656500668,"KATHERINE EAST, NT, 0850, AU",,Approved,21 March 2027,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Supported Independent Living",yes,,VALUES AND BELIEFS PTY LTD,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Walk By Faith Pathways,Northern Silk Road Pty Ltd,54668738109,"BERRIMAH, NT, 0828, AU",,Approved,04 December 2028,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Supported Independent Living",yes,,Walk By Faith Pathways,,+610469422969,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,WE CARE APPROACHES,Attoumissa Maillis Pty Ltd,42683740427,"NAKARA, NT, 0810, AU",,Approved,21 August 2028,"Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Supported Independent Living",yes,,Attoumissa Maillis Pty Ltd,,+610424646387,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,WE CARE FOR YOU DISABILITY SERVICES PTY LTD,We Care for You Disability Services Pty Ltd,62680503799,"TENNANT CREEK, NT, 0860, AU",https://wecareforyou.org.au/,Approved,04 June 2028,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Specialised Disability Accommodation; Support Coordination; Supported Independent Living",yes,,WE CARE FOR YOU DISABILITY SERVICES,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,WEKARE DISABILITY SUPPORT GROUP PTY LTD.,WEKARE DISABILITY SUPPORT GROUP PTY LTD.,58641913260,"BROADFORD, VIC, 3658, AU",https://www.wekaredisability.com.au,Approved,15 November 2027,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Behaviour Support; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Early Childhood Supports; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Plan Management; Spec Support Employ; Specialised Disability Accommodation; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,,"Wekare Disability Support Group Pty Ltd, 70 Todd Street, ALICE SPRINGS, NT, 0870, AU | Alice Spring, 70 Todd Street, ALICE SPRINGS, NT, 0870, AU",,+610435748227,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,WELFARE CONNECTIONS AUSTRALIA PTY LTD,Welfare Connections Australia Pty Ltd,51683661903,"BERRIMAH, NT, 0828, AU",https://www.welfareconnections.com.au,Approved,25 August 2028,Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Supported Independent Living,yes,,Welfare Connections Australia Pty Ltd,,+610422984322,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,WINGS COMMUNITY SERVICES PTY LTD,Wings Community Services Pty Ltd,26670981683,"GREENBANK, QLD, 4124, AU",https://www.wingscommunityservices.com.au,Approved,22 October 2027,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,,"Wings Community Services, Unit 9, 111 Cromwell Drive, DESERT SPRINGS, NT, 0870, AU",,+610450317935,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,Xtremecare Australia Healthcare Service Pty Ltd,The trustee for TATIPATA FAMILY TRUST,97890960021,"OXENFORD, QLD, 4210, AU",https://www.xtremecareaustralia.com.au,Approved,21 October 2027,"Assist-Life Stage, Transition; Assist-Travel/Transport; Development-Life Skills; Plan Management; Therapeutic Supports",yes,,Xtremecare Australia Plan Management (NT),,+610755146500,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,YOUR RIGHTS FIRST COMMUNITY SERVICES PTY LTD,Your Rights First Community Services Pty Ltd,38686553177,"LYONS, NT, 0810, AU",https://www.yorf.com.au,Approved,20 October 2028,"Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Household Tasks; Innov Community Participation; Participate Community; Support Coordination; Supported Independent Living",yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
disability_company,Pty Ltd / Pty Limited with core disability registration groups,ZENITH LIVING PTY LTD,ZENITH LIVING PTY LTD,22652695915,"BRAITLING, NT, 0870, AU",,Approved,23 January 2027,"Accommodation/Tenancy; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Support Coordination; Supported Independent Living",yes,,,,,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,Anglicare N.T.,ANGLICARE N.T. LTD.,76605552494,"WINNELLIE, NT, 0820, AU",https://www.anglicare-nt.org.au/,Approved,18 March 2028,Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Group/Centre Activities; Household Tasks; Participate Community; Plan Management; Support Coordination; Supported Independent Living,yes,yes,Anglicare NT Darwin | Anglicare NT Nhulunbuy | Anglicare NT Katherine,Anglicare NT Darwin | Anglicare NT Nhulunbuy | Anglicare NT Katherine,+610889850000,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,Australian Regional And Remote Community Services,AUSTRALIAN REGIONAL AND REMOTE COMMUNITY SERVICES LIMITED,88167926132,"TIWI, NT, 0810, AU",https://www.arrcs.org.au,Approved,29 November 2027,Assist Personal Activities High; Daily Tasks/Shared Living,yes,yes,Juninga Centre | Rocky Ridge Nursing Home | Terrace Gardens | Old Timers Village | Mutitjulu Community Care | Hetti Perkins Home for the Aged | Katherine Hostel | Tjilpi Pampaku Ngura and Community Care,Juninga Centre | Rocky Ridge Nursing Home | Terrace Gardens | Old Timers Village | Mutitjulu Community Care | Hetti Perkins Home for the Aged | Katherine Hostel | Tjilpi Pampaku Ngura and Community Care,+610889480442,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",Autism NT,AUTISM NORTHERN TERRITORY INC,26642635242,"PALMERSTON CITY, NT, 0830, AU",https://autismnt.org.au,Approved,14 November 2027,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community",yes,yes,AUTISM NORTHERN TERRITORY INC,AUTISM NORTHERN TERRITORY INC,+610889484424,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,Carers NT,CARERS N.T. Limited,13084010362,"TIWI, NT, 0810, AU",https://www.carersnt.asn.au,Approved,18 March 2027,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Participate Community; Support Coordination; Supported Independent Living",yes,yes,"AISA ST SIL HOUSE, AU","AISA ST SIL HOUSE, AU",+610436398106,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,Carpentaria Disability Services Ltd.,CARPENTARIA DISABILITY SERVICES LTD,85940440965,"TIWI, NT, 0810, AU",https://www.carpentaria.org.au,Approved,27 August 2028,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist Prod-Pers Care/Safety; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Behaviour Support; Comms & Info Equipment; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Early Childhood Supports; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Specialised Disability Accommodation; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,yes,"The Links 13 SIL, AU | Irlpme 2 SIL, 2 Irlpme Court, LARAPINTA, NT, 0875, AU | Macassar 23 SDA, 23 Macassar Street, WAGAMAN, NT, 0810, AU | Carpentaria  Head Office, 1 Willeroo Street, TIWI, NT, 0810, AU | Dawarra 24 SIL, AU","The Links 13 SIL, AU | Irlpme 2 SIL, 2 Irlpme Court, LARAPINTA, NT, 0875, AU | Macassar 23 SDA, 23 Macassar Street, WAGAMAN, NT, 0810, AU | Carpentaria  Head Office, 1 Willeroo Street, TIWI, NT, 0810, AU | Dawarra 24 SIL, AU",+6189209400,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,CASPA SERVICES LTD.,CASPA SERVICES LTD.,78263985795,"WINNELLIE, NT, 0820, AU",https://www.caspa.org.au,Approved,29 October 2027,"Accommodation/Tenancy; Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Personal Activities; Behaviour Support; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,yes,"CASPA Services Ltd. Coffs Harbour Office, AU | CASPA Services Ltd., 17 Keen Street, LISMORE, NSW, 2480, AU | CASPA Services - Darwin, AU","CASPA Services Ltd. Coffs Harbour Office, AU | CASPA Services Ltd., 17 Keen Street, LISMORE, NSW, 2480, AU | CASPA Services - Darwin, AU",+610266273700,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",DARWIN SKILLS DEVELOPMENT SCHEMEINCORPORATED,DARWIN SKILLS DEVELOPMENT SCHEME INC,45232040478,"COCONUT GROVE, NT, 0810, AU",https://www.dsds.org.au,Approved,11 September 2026,"Assist Access/Maintain Employ; Assist-Life Stage, Transition; Assist-Travel/Transport; Development-Life Skills; Group/Centre Activities; Innov Community Participation; Participate Community; Spec Support Employ",yes,yes,Darwin Skills Development Scheme Inc,Darwin Skills Development Scheme Inc,+610889489999,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,Ermha Ltd,Ermha Limited,38834458211,"DANDENONG SOUTH, VIC, 3175, AU",https://www.ermha.org,Approved,15 October 2027,"Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Behaviour Support; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Support Coordination; Supported Independent Living; Therapeutic Supports",yes,yes,"Darwin Head office, 71 McMinn Street, DARWIN CITY, NT, 0800, AU","Darwin Head office, 71 McMinn Street, DARWIN CITY, NT, 0800, AU",+610395480377,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,"Legal form looks like a non-profit (Inc, Association, Foundation, Aboriginal Corporation, etc.)",HPA Incorporated,HPA INCORPORATED,13506264631,"WINNELLIE, NT, 0820, AU",https://www.helpingpeopleachieve.com.au,Approved,28 October 2028,Accommodation/Tenancy; Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Personal Activities; Assist-Travel/Transport; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Spec Support Employ; Specialised Disability Accommodation; Supported Independent Living,yes,yes,"Ausdesigns, 46 Toupein Road, YARRAWONGA, NT, 0830, AU | 44 Farrar Boulevard, 44 Farrar Boulevard, FARRAR, NT, 0830, AU | Kokoda Industries, 6 Jasmine Street, NIGHTCLIFF, NT, 0810, AU","Ausdesigns, 46 Toupein Road, YARRAWONGA, NT, 0830, AU | 44 Farrar Boulevard, 44 Farrar Boulevard, FARRAR, NT, 0830, AU | Kokoda Industries, 6 Jasmine Street, NIGHTCLIFF, NT, 0810, AU",+610889470681,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
nonprofit,Ltd / Limited without Pty and core disability groups — usually limited by guarantee,INTERACT AUSTRALIA LTD,INTERACT AUSTRALIA (VICTORIA) LIMITED,47072232083,"PRESTON, VIC, 3072, AU",https://www.interact.com.au,Approved,07 March 2028,"Assist Access/Maintain Employ; Assist Personal Activities High; Assist-Life Stage, Transition; Assist-Personal Activities; Assist-Travel/Transport; Community Nursing Care; Daily Tasks/Shared Living; Development-Life Skills; Group/Centre Activities; Household Tasks; Innov Community Participation; Participate Community; Supported Independent Living",yes,yes,"Interact Australia Northern Territory, 66 Smith Street, DARWIN CITY, NT, 0800, AU","Interact Australia Northern Territory, 66 Smith Street, DARWIN CITY, NT, 0800, AU",+611300388873,https://www.ndiscommission.gov.au/provider-registration/find-registered-provider
